0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
-0.168701921,-0.016593479,-0.186107847,-0.050590767,-0.117946123,-0.0775882,-0.212977255,0.322133272,-0.359289067,-0.326606879,-0.275417194,0.060621343,0.069997103,-0.110804142,-0.114831074,-0.102662152,-0.067502759,-0.065252318,-0.093990978,-0.389511903,-0.093211433,-0.167421007,-0.201028117,-0.096867864,-0.163324981,-0.110569029,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.201764825,-0.058358335,-0.154129581,-0.126970359,-0.297024115,-0.294654491,0.119812659,-0.385040524,-0.111139049,-0.624956928,0.737962573,-0.115442739,0.995411555,0.327953572,1.02085462,0.673708809,0.019110993,-0.266142203,-0.076657364,-0.112451018,-0.073321848,0.178828399,-0.413351972,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,-0.247231928,-0.25636334,-0.216179787,-0.135773939,-0.11376109,-0.136418889,-0.298879347,-0.057495252,0.060591955,1.860722973,-0.323014939,-0.00096709,-0.167908665,-0.067046736,0.314569731,-0.079680277,0.135659051,-0.177465838,-0.720470406,0.730932664,-0.143936441,-0.296933088,-0.244961477,-0.382297097,-0.149491721,-0.021334065,0.096161809,-0.312328742,0.522767261,0.063854528,-0.289996058,-0.430806147,-0.030083845,0.16698336,-0.12791417
-0.168701921,-0.122165707,-0.186107847,-0.050590767,-0.117946123,-0.0775882,-0.212977255,-0.294602239,-0.359289067,-0.326606879,-0.275417194,-0.460870339,-0.068407125,-0.110804142,-0.114831074,-0.102662152,-0.067502759,-0.077449949,-0.093990978,-0.389511903,-0.093211433,-0.167421007,-0.201028117,-0.098996065,-0.163324981,-0.884748286,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.417705059,-0.071822175,-0.165330099,-0.126970359,-0.297024115,-1.005163704,-0.436762952,-0.385040524,-0.111139049,-1.45696802,-0.243609209,-0.785342499,-0.914326015,-0.988489337,-0.745919187,-0.990572751,-0.757727346,-0.266142203,-0.076657364,-0.112451018,-0.073321848,-0.259676679,-0.413351972,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,-0.247231928,-0.25636334,-0.216179787,-0.135773939,-0.538849189,-0.136418889,-0.330625626,-0.057495252,-0.788492116,-0.312036072,-0.323014939,-0.683295122,-0.698522608,-0.067046736,-0.70553692,-0.079680277,-1.06243737,-0.177465838,-0.894397161,-0.709148539,-0.344597842,0.063729241,-0.496485419,-0.183492577,0.222884827,-0.563204196,-0.38447922,-1.037048425,-0.932677791,-1.159814748,-0.823230016,-0.379759576,-0.030083845,0.357641732,-0.130085671
-0.168701921,-0.122165707,11.09129709,-0.050590767,-0.117946123,-0.0775882,-0.212977255,-0.294602239,-0.359289067,-0.326606879,-0.275417194,-0.244170833,-0.308871461,-0.110804142,-0.114831074,-0.102662152,0.159484603,-0.086396718,-0.093990978,-0.389511903,-0.093211433,-0.167421007,-0.201028117,-0.110710199,-0.163324981,0.153891847,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.417705059,-0.071822175,-0.226980472,-0.126970359,-0.297024115,1.55183384,-0.436762952,-0.385040524,-0.111139049,-0.330878202,0.801929337,-0.501709586,0.268591557,-0.71341655,-0.922085773,1.183224848,0.449713502,-0.266142203,-0.076657364,-0.112451018,-0.073321848,-0.259676679,-0.413351972,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,-0.247231928,-0.25636334,-0.216179787,-0.135773939,-0.538849189,-0.136418889,1.868444316,-0.057495252,-0.788492116,-0.312036072,-0.323014939,-0.683295122,-0.698522608,-0.067046736,-0.70553692,-0.079680277,-1.145859728,-0.177465838,1.429240608,0.657540016,-0.49177979,-0.296933088,-0.680974232,-0.382297097,-0.149491721,-0.960657323,3.50838419,-0.61615622,0.351176096,-0.700620873,1.660282045,0.563430695,-0.030083845,3.125931979,-2.359334036
-0.168701921,-0.122165707,-0.186107847,-0.050590767,-0.117946123,-0.0775882,-0.212977255,-0.294602239,-0.359289067,-0.326606879,-0.275417194,1.032517282,-0.308871461,-0.110804142,-0.114831074,-0.102662152,-0.067502759,0.403438854,-0.093990978,-0.389511903,-0.093211433,-0.167421007,-0.201028117,-0.110710199,-0.163324981,-1.064058091,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.417705059,-0.071822175,-0.226980472,-0.126970359,-0.297024115,-1.102871901,-0.436762952,-0.385040524,-0.111139049,2.346274319,-0.679938075,-0.807880116,-1.249592645,0.605579744,-0.922085773,0.412867221,-0.966178741,-0.266142203,-0.076657364,-0.112451018,-0.073321848,-0.259676679,-0.413351972,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,-0.247231928,-0.25636334,-0.216179787,-0.135773939,-0.538849189,-0.136418889,-0.505364853,-0.057495252,-0.788492116,-0.312036072,-0.323014939,-0.683295122,-0.698522608,-0.067046736,-0.70553692,-0.079680277,0.376598303,-0.177465838,0.934889185,-1.017381499,2.194290758,-0.296933088,-0.680974232,-0.382297097,-0.149491721,-0.960657323,-0.482401556,-0.04482114,-0.693798188,1.271527177,0.439421234,1.426447879,-0.030083845,-0.902531865,0.497134432
0.013921243,-0.107322967,0.227642687,-0.050590767,-0.011155046,-0.0775882,-0.094506434,-0.207893409,4.905045857,2.628832184,1.823783807,-0.24513326,-0.095806059,-0.110189542,-0.111443398,-0.073368743,-0.059174944,-0.026941535,0.011236697,0.741718154,-0.093211433,0.031154127,-0.094383655,-0.091248814,-0.163324981,0.544591051,-0.180118294,-0.119747796,0.246991375,-0.155595598,-0.043268361,-0.054785854,-0.083587696,-0.083720688,0.121938853,-0.015271562,0.971750654,-0.173942591,-0.111139049,-0.56967686,0.733614898,-0.257466892,0.347135783,0.065005733,0.502270628,0.085008507,0.574912483,0.960379595,-0.076657364,-0.112451018,-0.073321848,0.11022836,-0.181725891,-0.029515072,-0.154612852,-0.27796342,-0.194196682,0.13071379,-0.121409861,0.378177242,0.544760241,-0.056290028,-0.060733161,-0.136418889,-0.418273468,-0.057495252,0.673857287,-0.006560887,0.45518053,0.851595972,0.681590741,-0.067046736,0.764518862,-0.079680277,0.475695908,1.629426824,-0.1844319,0.068240085,-0.393970959,-0.117176188,0.284507636,-0.18412567,-0.087626602,-0.234313688,-0.35225422,1.131464908,1.259980213,1.983488721,-0.500999171,-0.49345185,-0.030083845,-0.22146492,-1.154430238
-0.168701921,-0.122165707,-0.186107847,-0.050590767,-0.117946123,-0.0775882,0.798358205,0.445594487,-0.359289067,-0.326606879,3.564581513,1.414284442,0.373197105,-0.110804142,-0.114831074,-0.050016788,-0.067502759,-0.022953739,-0.093990978,1.756451228,-0.093211433,-0.167421007,-0.201028117,-0.027643381,-0.163324981,1.606122933,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.072147412,-0.023344877,0.210192268,0.611438062,1.491231002,0.975721887,-0.436762952,-0.385040524,-0.111139049,2.071138497,1.485916814,2.931858262,2.871285654,2.895677795,2.492464465,3.368692681,1.39888123,-0.266142203,-0.076657364,-0.112451018,-0.073321848,0.26661055,0.37756571,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,0.826858014,-0.25636334,-0.216179787,-0.135773939,0.481519554,-0.136418889,-0.009723229,-0.057495252,1.504388358,-0.312036072,-0.323014939,0.681571357,2.804069396,-0.067046736,0.977898582,-0.079680277,1.693635012,-0.177465838,0.476984794,2.217498408,-0.074303411,-0.296933088,-0.157678252,1.59135982,-0.149491721,1.481959714,0.211981532,1.576672162,1.529130345,2.249636192,0.564151902,-0.209695868,-0.030083845,-0.233354432,0.221977407
-0.168701921,-0.036048848,0.169530774,-0.050590767,-0.117946123,-0.0775882,0.703505422,0.71155868,1.903186338,1.466576416,0.111232432,3.021811949,0.034516097,-0.094163365,2.054513269,0.55133193,0.265351695,0.070749955,0.482616828,1.312095377,-0.093211433,0.984702368,0.211469244,-0.010342183,0.371881528,2.00863489,-0.180118294,-0.119747796,0.366952535,-0.006169031,0.991460586,0.145390384,0.367275231,-0.015444798,0.378198937,0.320325211,1.278375061,1.520172886,-0.111139049,2.213367956,-0.235989469,1.398342512,0.450030218,0.972092748,0.738270765,0.150177694,1.333341173,1.315240123,-0.076657364,-0.112451018,-0.073321848,-0.180188855,0.124201379,-0.029515072,-0.154612852,0.039774189,-0.194196682,0.719214252,-0.247231928,-0.25636334,1.746014627,1.606392978,0.539930998,3.654010549,-0.16849817,-0.057495252,1.866515507,-0.312036072,2.018123483,0.594789567,0.792335583,-0.067046736,1.767697885,-0.079680277,1.302234721,-0.177465838,-0.010336419,1.716027116,0.075702343,-0.219678207,0.05010914,0.767483989,-0.149491721,0.146105116,0.104905119,3.557701174,1.302092696,0.742015446,0.985347365,-0.111105025,-0.030083845,-1.076074314,0.867677896
0.935357363,-0.122165707,-0.186107847,-0.050590767,0.158744673,-0.0775882,-0.212977255,-0.294602239,-0.359289067,-0.326606879,-0.275417194,-0.212349805,-0.308871461,-0.110804142,-0.114831074,-0.074699775,-0.067502759,-0.086396718,-0.093990978,-0.389511903,-0.093211433,-0.167421007,-0.201028117,-0.110710199,-0.163324981,-0.79391407,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.234163478,-0.037490808,-0.226980472,-0.126970359,-0.297024115,-0.808462065,-0.436762952,-0.385040524,-0.111139049,-1.239947497,-0.351256567,-0.400424264,-1.249592645,-0.859058562,-0.037390707,-0.382605859,-0.652130673,-0.266142203,-0.076657364,-0.112451018,-0.073321848,0.85846486,-0.413351972,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,-0.247231928,-0.25636334,-0.216179787,-0.135773939,-0.538849189,-0.136418889,0.021151332,-0.057495252,-0.788492116,-0.312036072,-0.323014939,-0.683295122,-0.698522608,-0.067046736,-0.70553692,-0.079680277,0.362326698,-0.177465838,-0.893409991,-0.645880159,-0.49177979,0.78979802,0.152865552,-0.382297097,-0.149491721,-0.960657323,0.402763653,-0.697603094,-1.134982641,-0.629673477,-0.627442857,-0.2139374,-0.030083845,0.23217949,-0.090326472
-0.168701921,-0.122165707,0.669894276,-0.050590767,-0.117946123,-0.0775882,-0.212977255,0.243569458,0.630829264,0.752415909,0.655226669,-0.392057124,-0.14356856,-0.110804142,-0.107822363,-0.083523831,-0.067502759,-0.058720387,-0.093990978,0.000552178,-0.093211433,-0.167421007,-0.201028117,-0.098631191,-0.163324981,0.045311739,-0.180118294,-0.119747796,-0.167636248,0.563727058,-0.417705059,-0.048324719,-0.163409805,-0.126970359,0.353065421,0.811408978,-0.436762952,-0.385040524,-0.111139049,-0.836880843,-0.230018379,0.214663238,0.248482117,-0.190548151,1.01555526,0.261586769,0.430958992,-0.266142203,-0.076657364,-0.112451018,-0.073321848,-0.259676679,0.161697196,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,0.533702095,-0.25636334,-0.216179787,-0.135773939,0.203025989,-0.136418889,-0.325182825,-0.057495252,-0.418031029,-0.312036072,-0.323014939,0.110583028,-0.003991318,-0.067046736,-0.371727379,-0.079680277,-0.285651641,-0.177465838,-0.500458183,-0.57241412,-0.188247008,-0.296933088,-0.490738937,-0.177300187,0.234483662,-0.277602238,-0.381429122,-0.51609958,-0.117519795,-0.56104014,-0.177414489,-0.36956359,-0.030083845,0.830432748,-0.53929133
-0.168701921,-0.122165707,-0.186107847,-0.050590767,-0.117946123,-0.0775882,-0.212977255,-0.294602239,-0.359289067,-0.326606879,-0.275417194,0.096458119,2.050662632,-0.110804142,0.485423084,0.170518299,-0.067502759,-0.086396718,-0.093990978,-0.389511903,-0.093211433,-0.167421007,-0.201028117,-0.110710199,-0.163324981,-1.064058091,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.417705059,0.263580579,1.587835285,-0.126970359,-0.297024115,-1.102871901,-0.436762952,-0.385040524,-0.111139049,0.545084595,-0.679938075,-0.807880116,-1.249592645,1.680948971,-0.922085773,-1.163303824,-0.966178741,-0.266142203,-0.076657364,-0.112451018,-0.073321848,-0.259676679,-0.413351972,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,-0.247231928,-0.25636334,-0.216179787,-0.135773939,-0.538849189,-0.136418889,4.63847274,-0.057495252,-0.788492116,-0.312036072,-0.323014939,4.982614409,-0.698522608,-0.067046736,-0.70553692,-0.079680277,1.309862828,-0.177465838,4.403445564,0.797322979,-0.49177979,-0.296933088,2.034444938,-0.382297097,-0.149491721,2.939314794,-0.482401556,-0.295102569,-1.222228824,0.058837209,1.308686537,6.175715022,-0.030083845,-1.0768491,0.646913053
-0.168701921,-0.122165707,-0.186107847,-0.050590767,-0.117946123,-0.0775882,-0.212977255,-0.009550733,-0.359289067,-0.326606879,-0.275417194,-0.453926576,-0.308871461,-0.100701785,0.126467073,0.160897951,-0.058376982,-0.071737493,-0.093990978,-0.389511903,-0.093211433,-0.167421007,-0.201028117,-0.110710199,-0.163324981,-0.574394752,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.284629994,-0.065599268,0.143403286,0.015211054,-0.297024115,-0.942777627,-0.436762952,-0.385040524,-0.111139049,-0.450480244,-0.560784385,-0.45091191,-0.517149589,-0.606197847,7.256270208,-1.021794428,-0.681556811,-0.266142203,-0.076657364,-0.112451018,-0.073321848,-0.259676679,-0.261059839,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,0.166402643,-0.25636334,-0.216179787,-0.135773939,-0.538849189,-0.136418889,-0.505364853,-0.057495252,-0.690381707,-0.312036072,-0.323014939,-0.683295122,-0.453275981,-0.067046736,-0.587665105,-0.079680277,-1.009172713,-0.177465838,-0.607185511,-0.882704754,-0.089851943,-0.296933088,-0.580212974,0.269182848,-0.149491721,-0.888299047,-0.482401556,-1.135040498,-1.016643544,-0.932795271,-0.384503046,-0.349536669,-0.030083845,-0.977434404,1.400878408
-0.168701921,-0.122165707,-0.186107847,-0.050590767,-0.117946123,-0.0775882,-0.212977255,-0.294602239,-0.359289067,-0.326606879,-0.275417194,-0.131957946,-0.308871461,-0.110804142,-0.114831074,-0.089236638,-0.067502759,-0.066981798,-0.093990978,-0.389511903,-0.093211433,-0.167421007,-0.201028117,-0.102236787,-0.163324981,-0.091280755,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.32958165,-0.071822175,-0.18238571,-0.126970359,-0.297024115,-0.325423051,-0.436762952,-0.385040524,-0.111139049,-0.364239569,-0.285415282,-0.514433816,-0.360371257,-0.152074874,-0.624749109,-0.101271982,-0.664612348,-0.266142203,-0.076657364,-0.112451018,-0.073321848,-0.259676679,-0.413351972,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,-0.247231928,-0.25636334,-0.216179787,-0.135773939,-0.538849189,-0.136418889,-0.378967334,-0.057495252,-0.398674972,-0.312036072,-0.323014939,-0.683295122,-0.211309576,-0.067046736,-0.393314158,-0.079680277,-0.12001998,-0.177465838,-0.305255034,-0.616053257,-0.385315813,-0.296933088,-0.414074479,-0.382297097,-0.149491721,-0.481494838,-0.340737425,-0.953763653,-0.656723076,-0.381124971,-0.753811572,-0.250450683,-0.030083845,-0.055856559,-0.177436889
-0.168701921,-0.122165707,-0.186107847,-0.050590767,-0.117946123,-0.0775882,-0.212977255,-0.294602239,2.414046726,-0.326606879,-0.275417194,-0.380922484,-0.308871461,-0.110804142,-0.114831074,-0.075858795,-0.067502759,-0.060556117,-0.093990978,-0.389511903,-0.093211433,-0.167421007,-0.201028117,-0.043043246,-0.163324981,-0.546164596,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.065837229,-0.071822175,0.841393674,-0.126970359,6.986616728,0.590368674,-0.436762952,10.62472626,-0.111139049,-0.292194925,-0.679938075,0.624199261,0.041524007,-0.778519408,-0.922085773,-0.913857624,0.237945271,-0.266142203,-0.076657364,-0.112451018,-0.073321848,0.812118703,-0.413351972,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,-0.247231928,-0.25636334,-0.216179787,-0.135773939,-0.538849189,-0.136418889,-0.000672382,-0.057495252,-0.788492116,-0.312036072,-0.323014939,-0.683295122,-0.698522608,-0.067046736,-0.70553692,-0.079680277,-0.663968664,-0.177465838,-0.360889979,-1.017381499,-0.066679929,-0.296933088,-0.148122413,0.19190222,-0.149491721,-0.960657323,-0.482401556,-0.365931465,-0.636819581,-0.936333339,0.255690697,-0.369441295,-0.030083845,-1.29924111,1.425083261
-0.168701921,-0.122165707,-0.186107847,-0.050590767,-0.117946123,-0.0775882,-0.212977255,0.582769705,-0.359289067,-0.326606879,-0.275417194,-0.337405954,-0.174126241,-0.110804142,-0.114831074,-0.102662152,-0.067502759,-0.071356638,-0.093990978,0.246402773,-0.093211433,-0.167421007,-0.201028117,-0.110710199,-0.163324981,-0.00904941,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.008107754,-0.071822175,-0.226980472,-0.126970359,-0.297024115,-0.117350183,-0.436762952,-0.385040524,-0.111139049,-0.561671106,-0.496564014,0.215072945,0.441220179,-0.3407384,-0.132360167,-0.292188456,0.260290887,-0.266142203,-0.076657364,-0.112451018,-0.073321848,-0.259676679,0.055394349,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,-0.247231928,-0.25636334,-0.216179787,-0.135773939,-0.538849189,-0.136418889,-0.211617232,-0.057495252,0.11744227,-0.312036072,-0.323014939,-0.359733692,-0.698522608,-0.067046736,0.201469547,-0.079680277,-0.72514505,-0.177465838,-0.488741059,0.018936453,-0.244357686,-0.296933088,-0.525905588,-0.048094205,-0.149491721,-0.292513639,-0.153174356,-0.057477314,-0.443423251,-0.304470242,-0.521458702,-0.314043355,-0.030083845,1.442643928,-1.32205907
-0.168701921,-0.102304524,-0.186107847,-0.050590767,0.004537842,-0.0775882,0.104076175,-0.294602239,0.067634989,-0.326606879,-0.275417194,-0.359333163,-0.273233405,-0.10915934,-0.114831074,-0.094409997,-0.067502759,-0.082418846,-0.093990978,-0.221322168,-0.093211433,-0.167421007,-0.201028117,-0.095085342,-0.163324981,-0.745162424,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.390621998,-0.071822175,-0.172159051,-0.126970359,-0.297024115,-0.538118391,-0.227347079,-0.385040524,-0.111139049,-1.174076743,-0.291940932,-0.046316526,-0.355204228,-0.664326928,-0.008277859,-0.587311996,-0.549115508,-0.266142203,-0.076657364,-0.112451018,-0.073321848,-0.259676679,-0.289375718,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,-0.247231928,-0.25636334,-0.216179787,-0.135773939,-0.218963827,-0.136418889,-0.272289553,-0.057495252,-0.309280455,-0.312036072,-0.323014939,-0.683295122,-0.399051215,-0.067046736,-0.46564754,-0.079680277,-0.812041877,-0.177465838,-0.835917661,-0.33215576,-0.164582922,-0.296933088,-0.39388119,-0.382297097,-0.149491721,-0.960657323,-0.351788195,-0.802566457,-0.887507752,-0.584621168,-0.892264893,-0.104147556,-0.030083845,0.030441705,-0.247506853
-0.042603247,-0.091419612,-0.186107847,-0.050590767,0.008461373,-0.0775882,0.277837157,0.244238583,0.301610516,0.033514577,0.035183126,0.062902927,-0.143363034,-0.110804142,-0.114831074,-0.089887408,-0.067502759,-0.000185522,-0.039497328,0.001037156,-0.093211433,-0.167421007,-0.201028117,0.441583661,-0.163324981,0.139253481,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.208075465,-0.005163274,-0.078464492,-0.037380527,-0.080058178,0.511158383,0.211609334,0.052239754,-0.111139049,-0.119961584,-0.22945898,0.813159846,0.096504989,0.803064279,1.260470658,0.382246895,0.181615996,-0.266142203,-0.076657364,-0.112451018,-0.073321848,0.378858621,0.354333553,-0.029515072,0.673770102,0.232521507,-0.194196682,-0.242074492,-0.247231928,1.058060153,1.360074715,-0.135773939,-0.291249998,5.953376722,-0.385094151,-0.057495252,-0.046648731,-0.312036072,0.214317863,0.111570081,-0.234926061,-0.067046736,1.114130219,-0.079680277,0.433149223,-0.177465838,-0.344725551,0.234319289,-0.289173008,-0.296933088,-0.331775894,0.028206481,-0.149491721,-0.003191237,0.494878878,-0.039460567,0.790642118,0.16538362,-0.751339015,-0.103608464,-0.030083845,-0.048383962,0.169441871
-0.168701921,-0.122165707,-0.186107847,-0.050590767,-0.117946123,-0.0775882,-0.212977255,-0.294602239,-0.359289067,-0.326606879,-0.275417194,-0.351008635,-0.227653005,-0.110804142,-0.114831074,-0.0932589,-0.067502759,-0.077331223,-0.093990978,-0.389511903,-0.093211433,-0.167421007,-0.201028117,-0.075101446,-0.163324981,0.026077699,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.355983276,-0.060277145,-0.102043491,-0.126970359,-0.297024115,-0.112823772,0.040491862,-0.385040524,-0.111139049,-0.678221236,-0.679938075,-0.419656257,-0.683399788,-0.564295053,-0.446074127,-0.463210767,-0.015699522,-0.266142203,-0.076657364,-0.112451018,-0.073321848,-0.259676679,-0.413351972,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,-0.247231928,-0.25636334,-0.216179787,-0.135773939,-0.538849189,-0.136418889,-0.505364853,-0.057495252,-0.788492116,-0.312036072,-0.323014939,-0.683295122,-0.471026061,-0.067046736,-0.377514905,-0.079680277,-0.38509516,-0.177465838,-0.511191706,-0.642593539,-0.044374506,-0.296933088,-0.213631651,-0.180854384,-0.149491721,-0.423687397,-0.482401556,-0.350819326,-0.723459945,-0.866007899,-0.506236818,-0.470182112,-0.030083845,0.671773317,-0.790203595
-0.168701921,-0.122165707,0.074299718,-0.050590767,-0.117946123,-0.0775882,-0.101131968,0.196555356,-0.359289067,-0.326606879,0.432369318,0.608110965,0.093427784,-0.109643685,-0.110566782,-0.08082913,-0.062261373,-0.031669846,-0.093990978,1.271767767,-0.093211433,-0.073686142,0.101012851,-0.077638803,-0.163324981,0.567121781,0.296761342,-0.119747796,0.615242523,0.500887803,-0.131086555,-0.05752568,-0.062598402,0.036353296,0.395157365,0.935354681,1.114602532,0.212836031,2.113441997,0.666201285,0.175510247,0.602547196,1.993136115,1.36910486,3.471210412,1.396885608,0.570462493,0.891785807,-0.076657364,-0.112451018,-0.073321848,-0.143270702,0.723743922,-0.029515072,0.600464645,0.3036753,-0.056159342,2.57344493,0.346695126,0.941743884,0.502204324,0.089342274,-0.143894163,-0.136418889,-0.258702574,-0.057495252,1.042872071,0.697333641,0.656551107,1.7317909,1.097407772,9.941405519,1.562400408,-0.079680277,0.77754029,-0.177465838,0.092854839,1.52554988,-0.168593892,-0.240365117,-0.203528736,0.397238737,-0.091086437,0.867936111,0.147300978,1.08227331,1.071205551,1.624155463,-0.021947013,-0.314703798,-0.030083845,-0.328893085,0.075891893
-0.168701921,-0.122165707,-0.186107847,-0.050590767,-0.117946123,-0.0775882,-0.212977255,-0.294602239,-0.359289067,-0.326606879,-0.275417194,-0.536076909,-0.308871461,-0.110804142,-0.114831074,-0.102662152,-0.067502759,-0.086396718,-0.093990978,-0.389511903,-0.093211433,-0.167421007,-0.201028117,-0.110710199,-0.163324981,-1.064058091,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.417705059,-0.071822175,-0.226980472,-0.126970359,-0.297024115,-1.102871901,-0.436762952,-0.385040524,-0.111139049,0.677105247,-0.679938075,-0.807880116,-1.249592645,-1.148697285,-0.922085773,-1.163303824,-0.966178741,-0.266142203,-0.076657364,-0.112451018,-0.073321848,-0.259676679,-0.413351972,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,-0.247231928,-0.25636334,-0.216179787,-0.135773939,-0.538849189,-0.136418889,-0.505364853,-0.057495252,-0.788492116,-0.312036072,-0.323014939,-0.683295122,-0.698522608,-0.067046736,-0.70553692,-0.079680277,-1.145859728,-0.177465838,3.087561217,2.438469221,-0.49177979,-0.296933088,-0.680974232,-0.382297097,-0.149491721,-0.960657323,2.262316067,-0.344986341,-1.222228824,-0.008602571,1.199306969,-0.05173042,-0.030083845,-1.123089379,0.571188693
-0.168701921,-0.122165707,-0.186107847,-0.050590767,-0.117946123,-0.0775882,-0.212977255,-0.294602239,-0.359289067,-0.326606879,-0.275417194,0.827700843,-0.308871461,-0.110804142,-0.114831074,-0.102662152,-0.067502759,-0.086396718,-0.093990978,-0.389511903,-0.093211433,-0.167421007,-0.201028117,-0.110710199,-0.163324981,-1.064058091,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.417705059,-0.071822175,-0.226980472,-0.126970359,-0.297024115,-1.102871901,-0.436762952,-0.385040524,-0.111139049,0.450004431,3.276202949,-0.399188425,-1.249592645,-1.148697285,-0.922085773,-1.163303824,-0.966178741,-0.266142203,-0.076657364,-0.112451018,-0.073321848,-0.259676679,-0.413351972,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,-0.247231928,-0.25636334,-0.216179787,-0.135773939,-0.538849189,-0.136418889,-0.505364853,-0.057495252,-0.788492116,-0.312036072,-0.323014939,-0.683295122,-0.698522608,-0.067046736,-0.70553692,-0.079680277,0.366901118,-0.177465838,1.602251563,-1.017381499,2.177182029,6.243230284,0.991763509,-0.382297097,-0.149491721,-0.960657323,-0.482401556,-0.695659942,-1.222228824,-0.482691629,-0.274122104,-0.283106832,-0.030083845,-1.124821858,0.575058833
-0.168701921,0.115553764,0.215502898,-0.050590767,-0.117946123,-0.0775882,0.132007109,-0.04210808,-0.359289067,-0.326606879,0.597843667,-0.406134984,-0.076205842,-0.110804142,-0.111542795,-0.071235193,-0.067502759,-0.064755199,-0.093990978,-0.023498965,-0.093211433,-0.167421007,-0.201028117,-0.093708865,-0.163324981,-0.630321974,-0.180118294,-0.119747796,-0.167636248,-0.155595598,-0.211422394,-0.066310021,0.071274193,0.124913778,0.007978566,-0.110208895,0.018965925,1.459096749,-0.111139049,-0.908706003,0.111645466,0.162517101,-0.384543861,-0.730164619,0.185859818,-0.494787523,-0.209837798,-0.266142203,-0.076657364,-0.112451018,-0.073321848,-0.259676679,-0.143556,-0.029515072,-0.154612852,-0.27796342,-0.194196682,-0.242074492,-0.247231928,1.59140454,-0.216179787,0.095681421,0.157282363,-0.136418889,-0.420828803,-0.057495252,0.254363848,-0.312036072,-0.323014939,-0.590179116,-0.372669177,-0.067046736,-0.026878369,-0.079680277,-0.621200452,-0.177465838,-0.774624989,-0.331437832,-0.349371233,-0.296933088,-0.145457765,0.098595179,-0.149491721,-0.704282014,0.180824138,-0.326781704,-0.367739784,-0.864725774,-0.283203412,-0.356441252,-0.030083845,-0.547836436,1.790047272
