Key,CVE_ENT,CVE_MUN,NOM_MUN,ent,grs2000,grs2005,grs2010,grs2015,lgc00_15cl3,lgc00_15cl3_2,lgc00_15cl4,lgc00_15cl4_2,AMB,LAT,LON,ALT,POB_TOTAL,PER_URB,PER_RUR,AREA,BASSOLS,BASSOLS2
20535,20,535,San Vicente Lachixío,Oaxaca,Alto,Alto,Alto,Alto,3,1,2,4,U,16.704343,-97.019529,2203,2976,0.1,0.9,136.8969705,Pacifico Sur,7
24049,24,49,Villa de Ramos,San Luis Potosí,Medio,Medio,Medio,Medio,2,2,4,2,U,22.830931,-101.910477,2203,37928,0.038461538,0.961538462,2465.416746,Norte,6
15096,15,96,Tequixquiac,México,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.910277,-99.148913,2204,33907,0.142857143,0.857142857,121.6233664,Centro Sur,2
20242,20,242,San Martín Peras,Oaxaca,Muy alto,Muy alto,Muy alto,Muy alto,3,1,2,4,U,17.360511,-98.238444,2205,11361,0.016393443,0.983606557,242.8230846,Pacifico Sur,7
21016,21,16,Aquixtla,Puebla,Alto,Medio,Medio,Alto,2,2,1,3,U,19.796689,-97.93664,2205,7848,0.041666667,0.958333333,165.7014273,Centro Sur,2
21181,21,181,Tlaltenango,Puebla,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,19.170023,-98.344316,2205,6269,0.090909091,0.909090909,21.37403196,Centro Sur,2
20088,20,88,San Andrés Cabecera Nueva,Oaxaca,Alto,Alto,Alto,Muy alto,3,1,1,3,U,16.888416,-97.68099,2209,2851,0.02,0.98,261.3003462,Pacifico Sur,7
20210,20,210,San Juan Ñumí,Oaxaca,Alto,Alto,Alto,Alto,3,1,2,4,U,17.398289,-97.706421,2209,6666,0.04,0.96,212.1383015,Pacifico Sur,7
29054,29,54,San Lorenzo Axocomanitla,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.225224,-98.248874,2210,5045,0.5,0.5,4.472528374,Centro Sur,2
20239,20,239,San Martín Huamelúlpam,Oaxaca,Medio,Medio,Alto,Alto,2,2,1,3,U,17.397404,-97.602352,2211,1077,0.090909091,0.909090909,42.79024328,Pacifico Sur,7
29044,29,44,Zacatelco,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.21615,-98.240226,2215,38654,0.111111111,0.888888889,29.34320415,Centro Sur,2
20256,20,256,San Mateo Tlapiltepec,Oaxaca,Medio,Medio,Bajo,Medio,2,2,4,2,U,17.810589,-97.431183,2216,234,0.333333333,0.666666667,24.38872135,Pacifico Sur,7
17022,17,22,Tetela del Volcán,Morelos,Medio,Medio,Medio,Medio,2,2,4,2,U,18.893525,-98.730066,2217,19138,0.03125,0.96875,98.0343239,Centro Sur,2
8009,8,9,Bocoyna,Chihuahua,Alto,Alto,Alto,Alto,2,2,1,3,U,27.840743,-107.589253,2220,28766,0.004934211,0.995065789,2691.531411,Norte,6
16065,16,65,Paracho,Michoacán,Bajo,Medio,Medio,Medio,2,2,1,3,U,19.647297,-102.048468,2220,34721,0.09375,0.90625,242.614509,Centro Occidente,1
29056,29,56,Santa Ana Nopalucan,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.299836,-98.334189,2220,6857,0.5,0.5,9.148500875,Centro Sur,2
14064,14,64,Ojuelos de Jalisco,Jalisco,Medio,Bajo,Bajo,Bajo,1,3,4,2,U,21.864167,-101.593333,2221,30097,0.017391304,0.982608696,1144.22936,Centro Occidente,1
29053,29,53,San Juan Huactzinco,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.237946,-98.250301,2223,6821,0.5,0.5,4.534349568,Centro Sur,2
20480,20,480,Santiago Nundiche,Oaxaca,Alto,Alto,Muy alto,Muy alto,3,1,2,4,U,17.331792,-97.673498,2226,967,0.0625,0.9375,71.37152499,Pacifico Sur,7
29019,29,19,Tepetitla de Lardizábal,Tlaxcala,Muy bajo,Bajo,Muy bajo,Bajo,2,2,4,2,U,19.26753,-98.382009,2226,18725,0.428571429,0.571428571,22.98210713,Centro Sur,2
29033,29,33,Tlaxcala,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.316553,-98.23764,2228,89795,0.75,0.25,51.69085127,Centro Sur,2
16079,16,79,Salvador Escalante,Michoacán,Medio,Medio,Medio,Medio,2,2,4,2,U,19.406085,-101.639798,2229,45217,0.021276596,0.978723404,485.0763469,Centro Occidente,1
9005,9,5,Gustavo A. Madero,Distrito Federal,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.482945,-99.113471,2230,1185772,1,0,87.37830695,Centro Sur,2
9006,9,6,Iztacalco,Distrito Federal,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.395901,-99.097613,2230,384326,1,0,22.96278443,Centro Sur,2
9015,9,15,Cuauhtémoc,Distrito Federal,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.441647,-99.151884,2230,531831,1,0,32.33524502,Centro Sur,2
9017,9,17,Venustiano Carranza,Distrito Federal,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.419262,-99.113701,2230,430978,1,0,33.66605073,Centro Sur,2
21102,21,102,Nealtican,Puebla,Medio,Medio,Medio,Medio,2,2,1,3,U,19.050947,-98.42773,2231,12011,0.166666667,0.833333333,18.78700887,Centro Sur,2
29015,29,15,Ixtacuixtla de Mariano Matamoros,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,4,2,U,19.326646,-98.377115,2233,35162,0.072289157,0.927710843,160.5801482,Centro Sur,2
14059,14,59,Mazamitla,Jalisco,Bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.917222,-103.020278,2234,13225,0.012345679,0.987654321,286.9459131,Centro Occidente,1
21164,21,164,Tepeaca,Puebla,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,18.966133,-97.905434,2234,74708,0.072463768,0.927536232,216.4381582,Centro Sur,2
9013,9,13,Xochimilco,Distrito Federal,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.263462,-99.104913,2237,415007,0.00862069,0.99137931,113.5042983,Centro Sur,2
15025,15,25,Chalco,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.261132,-98.895655,2237,310130,0.263888889,0.736111111,223.9909333,Centro Sur,2
9014,9,14,Benito Juárez,Distrito Federal,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.371992,-99.157853,2238,385439,1,0,26.54892313,Centro Sur,2
9007,9,7,Iztapalapa,Distrito Federal,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.359004,-99.092623,2239,1815786,1,0,112.5280645,Centro Sur,2
15059,15,59,Nextlalpan,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.739866,-99.080338,2239,31691,0.107142857,0.892857143,54.34486122,Centro Sur,2
15125,15,125,Tonanitla,México,,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.688162,-99.054362,2239,10216,0.142857143,0.857142857,8.978567393,Centro Sur,2
29024,29,24,Panotla,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.315129,-98.267233,2241,25128,0.142857143,0.857142857,60.61160976,Centro Sur,2
13016,13,16,Cuautepec de Hinojosa,Hidalgo,Medio,Bajo,Bajo,Bajo,2,2,4,2,U,20.03547,-98.309738,2242,54500,0.038095238,0.961904762,388.6191334,Centro Sur,2
15011,15,11,Atenco,México,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.559339,-98.913348,2242,56243,0.333333333,0.666666667,87.07004643,Centro Sur,2
15039,15,39,Ixtapaluca,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.313104,-98.884247,2242,467361,0.140350877,0.859649123,322.2080327,Centro Sur,2
20105,20,105,San Antonino Monte Verde,Oaxaca,Alto,Alto,Alto,Alto,2,2,1,3,U,17.533614,-97.720629,2243,6650,0.071428571,0.928571429,109.6936086,Pacifico Sur,7
20317,20,317,San Pedro Mártir Yucuxaco,Oaxaca,Alto,Alto,Alto,Alto,2,2,1,3,U,17.432628,-97.610076,2243,1405,0.090909091,0.909090909,81.89894836,Pacifico Sur,7
9002,9,2,Azcapotzalco,Distrito Federal,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.484103,-99.184361,2244,414711,1,0,33.32309116,Centro Sur,2
29036,29,36,Totolac,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.325644,-98.258413,2244,20625,0.3,0.7,13.73372495,Centro Sur,2
15030,15,30,Chiconcuac,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.552722,-98.895307,2245,22819,0.5,0.5,6.795399693,Centro Sur,2
15044,15,44,Jaltenco,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.752221,-99.094031,2245,26328,1,0,4.65898405,Centro Sur,2
15070,15,70,La Paz,México,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.358387,-98.976602,2245,253845,0.789473684,0.210526316,37.25446528,Centro Sur,2
29059,29,59,Santa Cruz Quilehtla,Tlaxcala,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,19.21318,-98.222018,2245,6296,0.2,0.8,5.408105448,Centro Sur,2
29041,29,41,Papalotla de Xicohténcatl,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.169853,-98.204586,2246,26997,0.222222222,0.777777778,23.12626791,Centro Sur,2
9003,9,3,Coyoacán,Distrito Federal,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.350214,-99.162146,2247,620416,1,0,53.62231404,Centro Sur,2
29029,29,29,Tepeyanco,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Muy bajo,2,2,4,2,U,19.245567,-98.236035,2247,11048,0.076923077,0.923076923,16.29610429,Centro Sur,2
15122,15,122,Valle de Chalco Solidaridad,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.278765,-98.943449,2248,357645,0.125,0.875,46.41095116,Centro Sur,2
15028,15,28,Chiautla,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.548652,-98.881349,2249,26191,0.3,0.7,19.93891116,Centro Sur,2
9011,9,11,Tláhuac,Distrito Federal,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.270566,-99.004846,2250,360265,0.086206897,0.913793103,85.38328309,Centro Sur,2
15099,15,99,Texcoco,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.51344,-98.881484,2250,235151,0.352941176,0.647058824,425.5751891,Centro Sur,2
15109,15,109,Tultitlán,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.647513,-99.169195,2250,486998,0.5,0.5,65.62039048,Centro Sur,2
15024,15,24,Cuautitlán,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.665061,-99.17863,2251,140059,0.133333333,0.866666667,40.59726594,Centro Sur,2
21132,21,132,San Martín Texmelucan,Puebla,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.282908,-98.435516,2252,141112,0.14,0.86,89.08129725,Centro Sur,2
15069,15,69,Papalotla,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.563378,-98.858209,2253,4147,0.333333333,0.666666667,3.142170499,Centro Sur,2
15104,15,104,Tlalnepantla de Baz,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.538523,-99.195198,2253,664225,0.4,0.6,79.86059802,Centro Sur,2
15100,15,100,Tezoyuca,México,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.590313,-98.908504,2254,35199,0.214285714,0.785714286,16.19518101,Centro Sur,2
15108,15,108,Tultepec,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.685548,-99.128605,2254,131567,0.176470588,0.823529412,26.5976842,Centro Sur,2
20001,20,1,Abejones,Oaxaca,Alto,Alto,Alto,Alto,3,1,2,4,U,17.435752,-96.608174,2254,1084,1,0,126.3659378,Pacifico Sur,7
13002,13,2,Acaxochitlán,Hidalgo,Alto,Alto,Alto,Alto,2,2,1,3,U,20.158693,-98.203244,2255,40583,0.063492063,0.936507937,237.0880403,Centro Sur,2
15035,15,35,Huehuetoca,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.833622,-99.204138,2255,100023,0.37037037,0.62962963,118.9575717,Centro Sur,2
20371,20,371,Santa Catarina Ticuá,Oaxaca,Alto,Alto,Alto,Alto,3,1,2,4,U,17.071236,-97.534859,2256,954,0.166666667,0.833333333,29.82870433,Pacifico Sur,7
15031,15,31,Chimalhuacán,México,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.416908,-98.945299,2257,614453,0.166666667,0.833333333,54.09655273,Centro Sur,2
20420,20,420,Santa María Lachixío,Oaxaca,Alto,Alto,Alto,Alto,3,1,2,4,U,16.727756,-97.019211,2257,1680,0.125,0.875,49.78171185,Pacifico Sur,7
30019,30,19,Astacinga,Veracruz,Muy alto,Alto,Alto,Muy alto,3,1,2,4,U,18.56683,-97.102076,2257,5995,0.038461538,0.961538462,29.73309335,Golfo de Mexico,3
11022,11,22,Ocampo,Guanajuato,Medio,Bajo,Bajo,Medio,2,2,4,2,U,21.648492,-101.478016,2259,22683,0.005181347,0.994818653,1016.305458,Centro Occidente,1
15029,15,29,Chicoloapan,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.416765,-98.902012,2259,175053,0.058823529,0.941176471,41.04894665,Centro Sur,2
15033,15,33,Ecatepec de Morelos,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.599069,-99.049159,2259,1656107,0.2,0.8,155.2309945,Centro Sur,2
15083,15,83,Temamatla,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.202741,-98.869902,2260,11206,0.037037037,0.962962963,29.08544238,Centro Sur,2
20437,20,437,Santa María Tlahuitoltepec,Oaxaca,Muy alto,Alto,Muy alto,Muy alto,3,1,2,4,U,17.097537,-96.063252,2260,9663,0.028571429,0.971428571,153.2815502,Pacifico Sur,7
29058,29,58,Santa Catarina Ayometla,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Bajo,2,2,4,2,U,19.199919,-98.214418,2260,7992,0.5,0.5,10.03667642,Centro Sur,2
32009,32,9,Chalchihuites,Zacatecas,Bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,23.47735,-103.884046,2260,10565,0.010526316,0.989473684,891.1111328,Norte,6
15022,15,22,Cocotitlán,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.230856,-98.861952,2261,12142,0.090909091,0.909090909,14.70018009,Centro Sur,2
15036,15,36,Hueypoxtla,México,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,19.907039,-99.07837,2261,39864,0.454545455,0.545454545,232.874584,Centro Sur,2
15120,15,120,Zumpango,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.797123,-99.100634,2261,159647,0.160493827,0.839506173,222.1424713,Centro Sur,2
29027,29,27,Tenancingo,Tlaxcala,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,19.147758,-98.20253,2261,11763,0.25,0.75,13.17968438,Centro Sur,2
29049,29,49,San Damián Texóloc,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.278432,-98.284624,2261,5064,0.25,0.75,10.1517571,Centro Sur,2
15021,15,21,Coatepec Harinas,México,Medio,Medio,Medio,Medio,2,2,4,2,U,18.925711,-99.768519,2262,36174,0.016393443,0.983606557,284.2010318,Centro Sur,2
15058,15,58,Nezahualcóyotl,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.408763,-99.0182,2262,1110565,0.166666667,0.833333333,62.8996288,Centro Sur,2
9016,9,16,Miguel Hidalgo,Distrito Federal,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.407269,-99.190754,2264,372889,1,0,46.12185312,Centro Sur,2
20518,20,518,Santo Domingo Tlatayápam,Oaxaca,Medio,Medio,Medio,Medio,2,2,4,2,U,17.407468,-97.347023,2264,153,0.333333333,0.666666667,11.82349512,Pacifico Sur,7
29002,29,2,Apetatitlán de Antonio Carvajal,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.33226,-98.196822,2264,13361,0.666666667,0.333333333,11.55126818,Centro Sur,2
32026,32,26,Mazapil,Zacatecas,Medio,Bajo,Bajo,Medio,2,2,4,2,U,24.638097,-101.554967,2264,17813,0.003984064,0.996015936,11987.59991,Norte,6
11010,11,10,Coroneo,Guanajuato,Medio,Bajo,Bajo,Bajo,2,2,4,2,U,20.198611,-100.364444,2266,11691,0.038461538,0.961538462,122.8671433,Centro Occidente,1
13069,13,69,Tizayuca,Hidalgo,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.841089,-98.981584,2266,97461,0.145833333,0.854166667,76.28622796,Centro Sur,2
16080,16,80,Senguio,Michoacán,Alto,Medio,Medio,Medio,2,2,4,2,U,19.733341,-100.352407,2266,18427,0.015384615,0.984615385,248.6603188,Centro Occidente,1
20121,20,121,San Bartolo Soyaltepec,Oaxaca,Alto,Medio,Medio,Alto,2,2,1,3,U,17.590641,-97.308935,2266,655,0.066666667,0.933333333,74.9019478,Pacifico Sur,7
20479,20,479,Santiago Nejapilla,Oaxaca,Alto,Medio,Alto,Alto,3,1,2,4,U,17.420284,-97.372616,2266,219,0.2,0.8,20.45553671,Pacifico Sur,7
21074,21,74,Huejotzingo,Puebla,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,19.158994,-98.408131,2266,63457,0.057142857,0.942857143,172.0572691,Centro Sur,2
15092,15,92,Teotihuacán,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.685479,-98.868628,2269,53010,0.125,0.875,82.66329242,Centro Sur,2
7023,7,23,Chamula,Chiapas,Muy alto,Muy alto,Muy alto,Muy alto,3,1,2,4,U,16.7875,-92.689167,2270,76941,0.006369427,0.993630573,345.4968734,Pacifico Sur,7
15053,15,53,Melchor Ocampo,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.710414,-99.143458,2270,50240,0.181818182,0.818181818,13.92481348,Centro Sur,2
15081,15,81,Tecámac,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.710207,-98.967143,2271,364579,0.145454545,0.854545455,155.8495145,Centro Sur,2
15013,15,13,Atizapán de Zaragoza,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.543171,-99.235041,2274,489937,0.142857143,0.857142857,92.28329051,Centro Sur,2
20260,20,260,San Miguel Aloápam,Oaxaca,Alto,Medio,Medio,Alto,2,2,1,3,U,17.412913,-96.691465,2275,2488,0.0625,0.9375,142.1468155,Pacifico Sur,7
20195,20,195,San Juan Diuxi,Oaxaca,Alto,Alto,Alto,Muy alto,3,1,2,4,U,17.281509,-97.374243,2277,1256,0.5,0.5,34.93190034,Pacifico Sur,7
21008,21,8,Ahuazotepec,Puebla,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,20.046047,-98.162348,2277,10457,0.043478261,0.956521739,60.29558522,Centro Sur,2
22008,22,8,Huimilpan,Querétaro,Alto,Medio,Bajo,Bajo,2,2,4,2,U,20.375245,-100.274334,2278,35554,0.024,0.976,385.0533909,Centro Sur,2
20297,20,297,San Pablo Tijaltepec,Oaxaca,Muy alto,Alto,Muy alto,Muy alto,3,1,2,4,U,17.017658,-97.499963,2279,2150,0.076923077,0.923076923,117.7098756,Pacifico Sur,7
32017,32,17,Guadalupe,Zacatecas,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,22.746782,-102.518802,2279,159991,0.030927835,0.969072165,808.3220321,Norte,6
9012,9,12,Tlalpan,Distrito Federal,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.288275,-99.167126,2280,650567,0.019607843,0.980392157,312.8526726,Centro Sur,2
15057,15,57,Naucalpan de Juárez,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.478803,-99.233218,2280,833779,0.068965517,0.931034483,156.9971226,Centro Sur,2
15091,15,91,Teoloyucan,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.745466,-99.183065,2280,63115,0.333333333,0.666666667,30.84317538,Centro Sur,2
15121,15,121,Cuautitlán Izcalli,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.656996,-99.209286,2280,511675,0.333333333,0.666666667,109.3771328,Centro Sur,2
16007,16,7,Aporo,Michoacán,Medio,Bajo,Medio,Medio,2,2,4,2,U,19.670836,-100.411128,2280,3218,0.076923077,0.923076923,58.04279084,Centro Occidente,1
20151,20,151,San Francisco Teopan,Oaxaca,Alto,Alto,Alto,Alto,2,2,1,3,U,17.851128,-97.492531,2282,394,0.142857143,0.857142857,86.15385665,Pacifico Sur,7
21053,21,53,Chignahuapan,Puebla,Medio,Medio,Bajo,Medio,2,2,4,2,U,19.838223,-98.030975,2282,57909,0.011494253,0.988505747,754.5649665,Centro Sur,2
20306,20,306,San Pedro el Alto,Oaxaca,Alto,Muy alto,Alto,Muy alto,3,1,2,4,U,16.033616,-96.473723,2284,3903,0.032258065,0.967741935,74.91858049,Pacifico Sur,7
21099,21,99,Cañada Morelos,Puebla,Alto,Medio,Medio,Medio,2,2,4,2,U,18.736994,-97.422096,2284,18954,0.057142857,0.942857143,243.6375644,Centro Sur,2
29060,29,60,Santa Isabel Xiloxoxtla,Tlaxcala,Bajo,Bajo,Muy bajo,Bajo,2,2,4,2,U,19.268064,-98.213558,2284,4436,1,0,6.012101779,Centro Sur,2
15093,15,93,Tepetlaoxtoc,México,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.573365,-98.819719,2285,27944,0.075,0.925,177.8126428,Centro Sur,2
20372,20,372,Santa Catarina Yosonotú,Oaxaca,Alto,Alto,Alto,Muy alto,3,1,2,4,U,17.02055,-97.662128,2286,1886,0.0625,0.9375,38.34881786,Pacifico Sur,7
20359,20,359,Santa Ana Yareni,Oaxaca,Alto,Medio,Alto,Alto,3,1,2,4,U,17.397788,-96.610779,2289,809,0.333333333,0.666666667,46.38772596,Pacifico Sur,7
15095,15,95,Tepotzotlán,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.713778,-99.223514,2290,88559,0.139534884,0.860465116,205.7701864,Centro Sur,2
29010,29,10,Chiautempan,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.31398,-98.192961,2290,66149,0.25,0.75,76.79931261,Centro Sur,2
15020,15,20,Coacalco de Berriozábal,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.629299,-99.104377,2291,278064,0.25,0.75,34.80999916,Centro Sur,2
29025,29,25,San Pablo del Monte,Tlaxcala,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,19.119738,-98.170416,2291,69615,0.083333333,0.916666667,58.62621928,Centro Sur,2
32042,32,42,Sombrerete,Zacatecas,Bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,23.631378,-103.641342,2292,61188,0.011952191,0.988047809,3593.564615,Norte,6
20331,20,331,San Pedro Tidaá,Oaxaca,Alto,Medio,Alto,Alto,3,1,1,3,U,17.340764,-97.377273,2293,894,0.25,0.75,45.97216788,Pacifico Sur,7
16061,16,61,Ocampo,Michoacán,Alto,Alto,Alto,Alto,2,2,1,3,U,19.583848,-100.339282,2297,22628,0.048780488,0.951219512,141.3776037,Centro Occidente,1
16054,16,54,Morelos,Michoacán,Bajo,Bajo,Bajo,Bajo,1,3,3,1,U,20.004252,-101.412386,2299,8091,0.03030303,0.96969697,182.0899527,Centro Occidente,1
29001,29,1,Amaxac de Guerrero,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.350286,-98.169569,2299,9875,0.25,0.75,11.10520431,Centro Sur,2
20264,20,264,San Miguel Chicahua,Oaxaca,Muy alto,Alto,Alto,Muy alto,3,1,2,4,U,17.636943,-97.194883,2300,2274,0.028571429,0.971428571,61.5301863,Pacifico Sur,7
15075,15,75,San Martín de las Pirámides,México,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.704843,-98.834524,2301,24851,0.047619048,0.952380952,69.48542741,Centro Sur,2
20379,20,379,Santa Cruz Nundaco,Oaxaca,Alto,Alto,Alto,Alto,3,1,2,4,U,17.174139,-97.723187,2301,2958,0.052631579,0.947368421,43.61959451,Pacifico Sur,7
20562,20,562,Magdalena Yodocono de Porfirio Díaz,Oaxaca,Medio,Medio,Bajo,Medio,2,2,4,2,U,17.385094,-97.354976,2301,1458,0.333333333,0.666666667,39.05112709,Pacifico Sur,7
29022,29,22,Acuamanala de Miguel Hidalgo,Tlaxcala,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.224675,-98.200813,2301,5711,0.25,0.75,14.91677507,Centro Sur,2
21211,21,211,Zaragoza,Puebla,Bajo,Bajo,Muy bajo,Bajo,2,2,4,2,U,19.771435,-97.555648,2304,15444,0.090909091,0.909090909,30.56655254,Centro Sur,2
15023,15,23,Coyotepec,México,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.775508,-99.20798,2305,39030,0.166666667,0.833333333,39.65226075,Centro Sur,2
32037,32,37,Pánuco,Zacatecas,Bajo,Bajo,Bajo,Bajo,1,3,3,1,U,22.875964,-102.540884,2305,16875,0.014563107,0.985436893,674.9377576,Norte,6
20408,20,408,Santa María del Rosario,Oaxaca,Alto,Alto,Alto,Alto,2,2,4,2,U,17.351761,-97.59382,2306,480,0.1,0.9,25.22424466,Pacifico Sur,7
8029,8,29,Guadalupe y Calvo,Chihuahua,Muy alto,Muy alto,Muy alto,Muy alto,3,1,2,4,U,26.094516,-106.964369,2307,53499,0.001367989,0.998632011,9534.645695,Norte,6
20221,20,221,San Juan Teposcolula,Oaxaca,Alto,Medio,Alto,Alto,2,2,1,3,U,17.550609,-97.424579,2307,1340,0.058823529,0.941176471,86.97857993,Pacifico Sur,7
29017,29,17,Mazatecochco de José María Morelos,Tlaxcala,Bajo,Bajo,Bajo,Medio,2,2,1,3,U,19.179726,-98.190679,2307,9740,0.2,0.8,14.56551768,Centro Sur,2
32032,32,32,Morelos,Zacatecas,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,22.862194,-102.609535,2308,11493,0.038461538,0.961538462,178.9778971,Norte,6
9010,9,10,Álvaro Obregón,Distrito Federal,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.390806,-99.195413,2309,727034,0.125,0.875,95.35832707,Centro Sur,2
20304,20,304,San Pedro Coxcaltepec Cántaros,Oaxaca,Alto,Alto,Alto,Muy alto,3,1,2,4,U,17.498849,-97.135813,2309,851,0.1,0.9,94.67550972,Pacifico Sur,7
